,comment,keypoint,domain,label
17161,top notch prices <SEP> negative,reasonable prices <SEP> positive,Automotive,0
17162,old carne asada platter <SEP> negative,wilted lettuce <SEP> negative,Restaurants,0
17163,very quick dinner of pork bone soup <SEP> positive,consistently quality food <SEP> positive,Restaurants,0
17164,wonderful service <SEP> positive,top - notch service <SEP> positive,Automotive,1
17165,skinny fries <SEP> negative,cold fries <SEP> negative,Restaurants,1
17166,friendly waiter <SEP> positive,great customer service <SEP> positive,Restaurants,0
17167,good drink <SEP> positive,great local coffee shop <SEP> positive,Arts & Entertainment,0
17168,unique dining experience <SEP> positive,great quality sushi <SEP> positive,Restaurants,0
17169,pretty good massage <SEP> positive,very strong chemical smell <SEP> negative,Beauty & Spas,0
17170,relaxing massage <SEP> positive,thoroughly enjoyed massage <SEP> positive,Beauty & Spas,1
17171,100 % professional demeanor <SEP> positive,best airport parking <SEP> positive,Automotive,0
17172,perfect patio <SEP> positive,dirty place <SEP> negative,Restaurants,0
17173,always good service <SEP> positive,excellent customer service <SEP> positive,Restaurants,0
17174,well organized staff <SEP> positive,super courteous staff <SEP> positive,Beauty & Spas,1
17175,attentive servers <SEP> positive,extremely professional service <SEP> positive,Restaurants,0
17176,highest service <SEP> negative,overpriced for <SEP> negative,Restaurants,0
17177,easy to find hotel <SEP> positive,fast and clean service <SEP> positive,Restaurants,0
17178,loved experience <SEP> positive,big screens <SEP> positive,Arts & Entertainment,0
17179,very happy food <SEP> positive,excellent food <SEP> positive,Restaurants,1
17180,amazing review <SEP> positive,clean facilities <SEP> positive,Automotive,0
17181,terrible cleaning <SEP> negative,great communication <SEP> positive,Automotive,0
17182,quintessential purveyor <SEP> positive,best attention to <SEP> positive,Beauty & Spas,0
17183,pretty decent italian beef sandwich <SEP> positive,great food <SEP> positive,Restaurants,0
17184,excitable inter - inning festivities <SEP> positive,big screens <SEP> positive,Arts & Entertainment,0
17185,creamy macaroni and cheese <SEP> positive,great late night grub spot <SEP> positive,Restaurants,0
17186,misleading online reviews <SEP> negative,good find <SEP> positive,Arts & Entertainment,0
17187,very professional and helpful staff <SEP> positive,friendly and helpful staff <SEP> positive,Arts & Entertainment,1
17188,lacking linguini <SEP> negative,well above expectations pdq <SEP> positive,Restaurants,0
17189,very helpful and friendly <SEP> positive,friendly and professional front desk <SEP> positive,Beauty & Spas,0
17190,decent entertainments <SEP> positive,terrific picture <SEP> positive,Arts & Entertainment,0
17191,kid friendly magic show <SEP> positive,very talented singers <SEP> positive,Arts & Entertainment,0
17192,great outdoor atmosphere <SEP> positive,excellent affordable night out <SEP> positive,Arts & Entertainment,0
17193,the wedding soup <SEP> positive,great family restaurant <SEP> positive,Restaurants,0
17194,rattling beyond belief window <SEP> negative,beautiful car <SEP> positive,Automotive,0
17195,super friendly everyone <SEP> positive,friendly and professional front desk <SEP> positive,Beauty & Spas,0
17196,inviting sports bar <SEP> positive,crisp wings <SEP> positive,Restaurants,0
17197,great for soup <SEP> positive,authentic mexican food <SEP> positive,Restaurants,0
17198,always cold soup <SEP> negative,spicy food <SEP> negative,Restaurants,0
17199,very helpful everyone <SEP> positive,outstanding service <SEP> positive,Automotive,0
17200,friendy everyone <SEP> positive,well - managed <SEP> positive,Beauty & Spas,0
17201,love ambience <SEP> positive,classic music <SEP> positive,Restaurants,0
17202,incredible service <SEP> positive,horrible customer service <SEP> negative,Automotive,0
17203,perfect afternoon lunch <SEP> positive,great family restaurant <SEP> positive,Restaurants,0
17204,great time <SEP> positive,engaging show <SEP> positive,Arts & Entertainment,0
17205,kid friendly magic show <SEP> positive,massive tourist trap <SEP> positive,Arts & Entertainment,0
17206,understaffed place <SEP> negative,comfortable seating <SEP> positive,Restaurants,0
17207,huge price hike <SEP> negative,decent prices <SEP> positive,Restaurants,0
17208,passionate fans <SEP> positive,readily available parking <SEP> positive,Arts & Entertainment,0
17209,friendly hello <SEP> positive,very professional staff <SEP> positive,Beauty & Spas,0
17210,awesome fate <SEP> positive,excellent affordable night out <SEP> positive,Arts & Entertainment,0
17211,cheap portioned <SEP> positive,smaller portions <SEP> negative,Restaurants,0
17212,best movie theater <SEP> positive,big screens <SEP> positive,Arts & Entertainment,0
17213,not getting the proper training servers <SEP> negative,friendly and speedy service <SEP> positive,Restaurants,0
17214,fantastic staff <SEP> positive,great and attentive service <SEP> positive,Restaurants,0
17215,respectful everyone <SEP> positive,friendly dealers <SEP> positive,Arts & Entertainment,0
17216,lovely owners <SEP> positive,great service <SEP> positive,Beauty & Spas,0
17217,family owned business <SEP> positive,lovely service <SEP> positive,Restaurants,0
17218,great cashier <SEP> positive,polite staff <SEP> positive,Automotive,0
17219,worth place <SEP> positive,reasonably priced menu <SEP> positive,Restaurants,0
17220,cold sausage <SEP> negative,fresh salads <SEP> positive,Restaurants,0
17221,very painful experience <SEP> negative,clean rooms <SEP> positive,Beauty & Spas,0
17222,great receptionist <SEP> positive,rude staff <SEP> negative,Beauty & Spas,0
17223,entertaining shows <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,0
17224,very accomodating staff <SEP> positive,well - managed <SEP> positive,Beauty & Spas,0
17225,good theater <SEP> positive,great bar <SEP> positive,Arts & Entertainment,0
17226,favorite strawberry salad <SEP> positive,great mexican food <SEP> positive,Restaurants,0
17227,extremely friendly manager <SEP> positive,"friendly , efficient service <SEP> positive",Restaurants,0
17228,nice sound <SEP> positive,skilled performers <SEP> positive,Arts & Entertainment,0
17229,love services <SEP> positive,friendly staff <SEP> positive,Beauty & Spas,0
17230,shining souffle <SEP> positive,great meats <SEP> positive,Restaurants,0
17231,kind staff <SEP> positive,rude staff <SEP> negative,Beauty & Spas,0
17232,very friendly staff <SEP> positive,"friendly , efficient service <SEP> positive",Restaurants,0
17233,5 dollar margs <SEP> positive,decent prices <SEP> positive,Restaurants,0
17234,liked burger <SEP> positive,fresh salads <SEP> positive,Restaurants,0
17235,adequate staff <SEP> positive,superior service <SEP> positive,Restaurants,0
17236,decent management <SEP> negative,a+ customer service <SEP> positive,Restaurants,0
17237,always great wings <SEP> positive,great neighborhood <SEP> positive,Restaurants,0
17238,different food <SEP> positive,great family fun <SEP> positive,Arts & Entertainment,0
17239,serious cucumber water <SEP> positive,best pedicures <SEP> positive,Beauty & Spas,0
17240,good solid mexican food <SEP> positive,great food <SEP> positive,Restaurants,1
17241,excellent staff <SEP> positive,friendly and attentive concessions <SEP> positive,Arts & Entertainment,0
17242,big lumps crab meat <SEP> positive,good portions <SEP> positive,Restaurants,0
17243,knowledgeable guys <SEP> positive,top - notch service <SEP> positive,Automotive,0
17244,good care <SEP> positive,friendly and professional front desk <SEP> positive,Beauty & Spas,0
17245,on point with staff <SEP> positive,excellent customer service <SEP> positive,Restaurants,0
17246,never ever stingy ingredients <SEP> positive,great meats <SEP> positive,Restaurants,0
17247,great team service <SEP> positive,good service <SEP> positive,Automotive,1
17248,wide variety of services <SEP> positive,friendly and professional front desk <SEP> positive,Beauty & Spas,0
17249,great owner <SEP> positive,excellent value <SEP> positive,Beauty & Spas,0
17250,fast fast fast service <SEP> positive,fast and friendly service <SEP> positive,Restaurants,1
17251,trustworthy service <SEP> positive,absolutely top notch service <SEP> positive,Automotive,1
17252,real talent <SEP> positive,terrific picture <SEP> positive,Arts & Entertainment,0
17253,quite parking <SEP> negative,best wings <SEP> positive,Restaurants,0
17254,slow leak <SEP> negative,wasted time <SEP> negative,Automotive,0
17255,great fresh food <SEP> positive,great mexican food <SEP> positive,Restaurants,0
17256,quite long in arriving burrito <SEP> negative,quick and friendly service <SEP> positive,Restaurants,0
17257,nice massage <SEP> positive,great detail <SEP> positive,Beauty & Spas,0
17258,talented band <SEP> positive,expensive parking <SEP> negative,Arts & Entertainment,0
17259,very therapist <SEP> positive,subpar services <SEP> negative,Beauty & Spas,0
17260,small parking lots <SEP> negative,super comfortable seats <SEP> positive,Arts & Entertainment,0
17261,awesome service department <SEP> positive,worst customer service <SEP> negative,Automotive,0
17262,hidden gem <SEP> positive,very talented singers <SEP> positive,Arts & Entertainment,0
17263,very professionally run spa <SEP> negative,great customer <SEP> positive,Beauty & Spas,0
17264,very clean park <SEP> positive,terrific picture <SEP> positive,Arts & Entertainment,0
17265,helpful deals <SEP> positive,poor business practice <SEP> negative,Automotive,0
17266,well known brand stores <SEP> positive,amazing professional <SEP> positive,Beauty & Spas,0
17267,great energy <SEP> positive,fitting decor <SEP> positive,Restaurants,0
17268,good offers <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,0
17269,better staff <SEP> positive,well - managed <SEP> positive,Beauty & Spas,0
17270,delicious pasta dishes <SEP> positive,cold food <SEP> negative,Restaurants,0
17271,great beet salad with goat cheese <SEP> positive,disappointing food <SEP> negative,Restaurants,0
17272,fine tables <SEP> positive,super comfortable seats <SEP> positive,Arts & Entertainment,0
17273,good meals <SEP> positive,moist chicken <SEP> negative,Restaurants,0
17274,lovely shop <SEP> positive,great quality work <SEP> positive,Beauty & Spas,0
17275,clean inside <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,0
17276,real cool eatery <SEP> positive,great ramen <SEP> positive,Restaurants,0
17277,good drink <SEP> positive,below quality beverages <SEP> negative,Arts & Entertainment,0
17278,never took waitress <SEP> negative,lovely service <SEP> positive,Restaurants,0
17279,full service bar <SEP> positive,friendly and attractive staff <SEP> positive,Arts & Entertainment,0
17280,the wedding soup <SEP> positive,great mexican food <SEP> positive,Restaurants,0
17281,very professional manner <SEP> positive,impeccable customer service <SEP> positive,Automotive,0
17282,mediocre popcorn <SEP> negative,good inexpensive food <SEP> positive,Arts & Entertainment,0
17283,wonderful tiramisu <SEP> positive,cold food <SEP> negative,Restaurants,0
17284,very clear pricing <SEP> positive,very competitive prices <SEP> positive,Automotive,0
17285,friendly salesmen <SEP> positive,loyal customer <SEP> positive,Automotive,0
17286,best pizzas <SEP> positive,great mexican food <SEP> positive,Restaurants,0
17287,nice and respectful players <SEP> positive,incredible instructor <SEP> positive,Arts & Entertainment,0
17288,enjoy salsa <SEP> positive,great meats <SEP> positive,Restaurants,0
17289,pretty good crust <SEP> positive,excellent food <SEP> positive,Restaurants,0
17290,great therapists <SEP> positive,friendly and thorough gina <SEP> positive,Beauty & Spas,0
17291,poor owners <SEP> negative,top - notch service <SEP> positive,Restaurants,0
17292,clean stadium <SEP> positive,very talented singers <SEP> positive,Arts & Entertainment,0
17293,rude bartenders <SEP> negative,rude employees <SEP> negative,Arts & Entertainment,0
17294,awesome chicken pesto <SEP> positive,always delicious food <SEP> positive,Restaurants,0
17295,hit or miss spot <SEP> negative,great place <SEP> positive,Arts & Entertainment,0
17296,less spicy food <SEP> positive,good food <SEP> positive,Restaurants,1
17297,always really friendly staff <SEP> positive,overpriced for <SEP> negative,Restaurants,0
17298,amazing venue <SEP> positive,very talented singers <SEP> positive,Arts & Entertainment,0
